TEMP,HUMIDITY,CLOUD_COVER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JUN_SEP,ANNUAL,FLOOD
29.3,80.0,37.0,21.6,44.5,22.7,39.9,51.3,169.8,205.9,290.5,153.1,67.7,45.8,44.3,819.3,1157.1,0
27.5,74.0,28.0,0.0,0.0,3.5,32.2,51.0,213.3,335.6,320.3,247.6,110.7,18.2,0.3,1116.9,1332.7,1
30.8,72.0,50.0,38.7,40.8,58.3,55.4,75.4,210.7,361.9,294.0,271.9,111.5,64.0,22.4,1138.5,1605.0,1
27.6,75.0,52.0,37.7,38.7,61.0,53.0,104.0,310.1,365.4,330.8,312.9,120.7,49.9,45.6,1319.3,1830.0,1
28.0,69.0,25.0,0.0,0.0,1.1,0.0,19.4,164.4,353.8,322.1,94.1,13.2,0.0,0.0,934.4,968.1,0
24.8,87.0,30.0,27.4,21.8,36.4,62.7,63.7,298.0,284.3,350.1,175.1,113.2,46.6,39.1,1107.5,1518.3,1
28.0,64.0,36.0,0.0,0.0,0.0,28.6,3.1,224.1,198.5,310.0,241.5,93.3,0.0,0.0,974.2,1099.2,0
23.7,75.0,30.0,17.4,3.0,19.8,41.1,82.2,221.4,293.6,211.1,103.3,106.5,47.2,4.4,829.5,1151.2,0
25.5,86.0,42.0,44.1,51.8,71.2,77.7,95.6,315.0,322.7,354.0,161.3,140.3,81.1,49.0,1153.1,1763.8,1
30.7,74.0,32.0,10.9,12.8,0.0,21.2,62.3,234.4,248.7,228.2,167.2,51.0,45.2,5.5,878.6,1087.3,0
30.7,73.0,55.0,45.1,36.5,37.2,24.5,98.4,228.5,333.6,244.1,237.0,126.2,59.1,46.5,1043.3,1516.8,1
29.9,72.0,48.0,20.7,26.1,48.7,52.2,62.3,427.7,286.9,299.4,285.3,120.3,50.2,25.4,1299.3,1705.1,1
26.9,73.0,40.0,16.4,23.1,20.6,36.4,46.2,234.6,201.2,239.0,193.1,46.5,25.9,8.3,867.9,1091.2,0
28.9,82.0,46.0,53.3,66.8,47.3,68.7,81.9,170.0,315.5,367.9,204.6,94.0,72.6,59.1,1058.0,1601.6,1
29.0,61.0,47.0,1.1,4.5,0.0,23.2,43.1,201.3,229.4,324.8,201.6,99.8,3.0,2.5,957.2,1134.5,0
26.5,83.0,33.0,35.3,33.5,27.2,29.9,88.1,201.1,334.7,190.4,231.9,122.7,10.3,30.1,958.2,1335.4,0
32.3,65.0,31.0,0.0,0.0,0.0,9.3,21.7,273.0,238.2,209.6,187.5,18.9,0.0,0.0,908.3,958.2,0
30.9,72.0,39.0,19.8,30.9,40.3,40.0,102.3,275.1,374.1,202.7,189.4,107.3,9.9,18.0,1041.3,1409.8,1
28.5,71.0,45.0,17.3,10.0,27.8,49.2,96.5,287.9,412.2,269.2,118.0,98.4,53.7,14.6,1087.3,1454.9,1
29.1,78.0,39.0,17.0,29.4,32.0,57.0,96.8,250.2,361.4,327.0,169.3,120.1,62.4,15.2,1107.9,1537.7,0
29.5,64.0,25.0,0.0,0.0,0.0,0.0,22.2,199.2,171.5,230.5,218.5,28.7,0.0,0.0,819.8,870.8,0
24.5,77.0,32.0,12.4,0.0,27.4,25.9,96.1,235.4,396.1,251.6,204.2,101.9,41.3,17.0,1087.3,1409.3,1
28.5,86.0,37.0,44.0,45.0,56.1,58.7,90.2,280.1,429.1,390.0,210.1,135.7,66.0,36.8,1309.4,1841.9,1
27.5,66.0,37.0,0.0,0.0,13.3,16.7,50.0,286.5,291.7,136.9,230.9,61.8,0.0,0.0,946.1,1087.9,0
26.8,75.0,54.0,45.9,46.7,46.7,67.3,104.4,309.5,420.4,392.7,180.1,121.4,56.3,66.0,1302.7,1857.6,1
28.4,70.0,27.0,0.0,0.0,0.0,18.4,55.4,258.9,248.3,229.8,161.3,45.2,0.0,0.0,898.3,1017.3,0
33.0,77.0,42.0,26.6,56.6,43.5,56.5,96.5,301.3,211.8,299.3,220.0,145.1,52.8,25.8,1032.4,1535.7,1
30.4,74.0,50.0,46.9,37.5,38.3,81.5,82.1,330.2,286.0,281.0,201.7,108.6,36.9,54.8,1099.0,1585.6,1
27.7,70.0,56.0,42.0,45.7,45.5,85.1,82.9,299.4,437.4,403.1,228.1,90.5,52.4,41.2,1368.0,1853.5,1
30.3,77.0,35.0,26.7,14.0,27.2,37.2,84.0,280.9,221.7,219.8,192.8,73.3,23.0,13.6,915.2,,0
32.1,85.0,42.0,44.7,51.8,61.3,20.4,115.7,356.8,341.4,322.1,168.4,124.6,67.1,58.8,1188.7,1732.8,1
31.0,73.0,43.0,29.3,22.9,11.0,56.6,68.9,230.2,318.8,327.4,215.0,115.6,34.2,25.2,1091.4,1455.3,0
29.1,78.0,40.0,40.5,27.1,41.5,40.9,50.7,225.3,291.6,209.0,152.6,69.0,36.0,27.6,878.5,1211.9,0
27.6,66.0,37.0,6.1,13.2,0.3,6.0,46.5,175.4,264.0,217.2,188.1,116.8,8.0,0.1,844.7,1041.6,0
30.5,68.0,41.0,0.0,19.6,21.3,22.4,74.7,262.3,306.5,273.6,254.0,89.9,46.6,4.9,1096.4,1375.9,1
29.9,77.0,18.0,0.0,0.0,0.4,0.2,76.7,128.6,246.9,209.2,158.0,72.3,0.0,0.0,742.6,892.2,0
31.0,83.0,43.0,41.0,28.4,66.9,71.1,74.8,314.2,253.5,271.5,176.1,116.4,46.3,45.9,1015.3,1506.1,1
30.4,76.0,39.0,25.1,21.3,41.7,22.5,67.7,260.2,329.1,275.9,200.5,96.7,43.2,16.1,1065.7,1400.0,1
31.3,72.0,36.0,12.5,31.6,27.5,14.1,54.2,314.4,366.4,319.7,154.6,78.3,20.3,10.1,1155.0,1403.6,1
27.8,74.0,54.0,37.1,45.0,65.2,67.9,125.9,251.8,391.0,298.9,255.6,144.2,41.8,49.6,1197.3,1774.1,1
31.9,66.0,33.0,0.0,0.2,0.0,15.9,42.7,222.2,234.8,325.9,166.7,63.2,30.2,0.0,949.7,1101.9,0
29.4,78.0,35.0,2.2,32.9,25.7,46.1,55.3,325.1,238.3,235.5,280.3,112.6,29.2,30.4,1079.3,1413.7,0
33.6,79.0,54.0,66.3,59.6,70.5,65.4,121.0,375.9,332.7,257.2,292.1,119.0,65.3,54.6,1257.9,,1
27.5,71.0,31.0,0.0,0.0,10.1,4.1,42.7,203.4,384.9,382.5,173.9,75.7,12.7,2.8,1144.7,1292.8,0
32.8,71.0,34.0,1.6,0.0,5.1,15.1,31.7,256.2,334.9,238.0,218.4,56.1,37.0,8.1,1047.6,1202.4,0
29.4,76.0,37.0,15.1,26.1,28.6,40.5,54.7,278.8,354.8,216.6,184.9,123.0,12.4,23.2,1035.1,1358.8,1
27.6,71.0,45.0,30.2,17.5,27.6,58.8,110.7,286.6,369.4,195.0,207.5,75.2,39.3,20.2,1058.4,1437.9,1
27.9,74.0,40.0,0.0,23.0,17.1,14.0,81.3,249.2,338.8,356.0,187.3,85.5,58.6,13.4,1131.3,1424.2,0
28.3,87.0,28.0,25.5,18.6,45.5,43.0,82.8,341.1,327.8,280.8,245.1,92.7,42.1,32.6,1194.8,1577.6,1
29.9,73.0,34.0,4.8,6.5,13.2,9.6,55.6,146.7,340.3,265.9,255.1,71.8,5.8,0.0,1008.0,1175.1,1
30.2,72.0,33.0,0.0,4.9,29.1,1.8,62.4,223.4,263.8,267.4,222.5,94.7,9.2,2.5,977.2,1181.6,0
27.7,70.0,37.0,18.2,9.5,0.0,36.0,65.0,274.0,214.5,338.2,230.9,71.5,21.9,0.0,1057.6,1279.7,0
28.9,78.0,41.0,22.1,23.3,30.6,55.7,90.0,299.3,367.6,293.8,255.7,139.0,60.2,21.5,1216.5,1659.0,1
33.7,73.0,41.0,24.4,30.8,25.5,43.6,75.5,337.6,387.5,429.2,228.0,72.7,29.1,14.2,1382.2,1698.0,1
32.8,70.0,24.0,0.0,0.0,0.0,12.1,53.4,291.9,208.9,263.8,114.7,60.2,5.9,0.0,879.3,1010.9,0
30.0,82.0,47.0,58.9,38.4,59.8,63.0,104.3,278.1,393.1,385.4,310.3,104.4,46.6,57.3,1366.9,1899.6,1
29.1,83.0,40.0,33.1,40.5,48.5,53.2,73.8,354.9,434.2,360.1,304.6,123.9,36.1,37.0,1453.8,1900.0,1
29.3,70.0,49.0,20.1,29.3,21.7,72.2,68.8,231.7,320.9,298.9,200.5,100.6,35.2,34.8,1052.0,1434.7,1
30.3,63.0,42.0,6.8,2.3,0.0,15.0,13.4,294.2,243.9,239.0,166.3,69.1,30.3,8.1,943.4,1088.4,0
26.7,80.0,47.0,47.8,58.3,54.6,73.2,139.9,389.0,346.8,338.7,257.0,149.1,60.2,46.1,1331.4,1960.7,1
28.4,70.0,42.0,1.0,14.5,6.8,33.5,85.7,325.2,275.4,318.0,223.2,72.0,31.9,5.3,1141.8,1392.4,1
25.3,79.0,49.0,41.5,47.8,47.5,43.6,84.2,296.6,303.8,287.6,221.7,135.5,64.1,47.1,1109.7,1621.1,1
29.9,62.0,42.0,0.0,0.0,7.8,0.0,45.2,222.6,316.8,280.4,124.5,51.6,24.1,0.0,944.3,1073.0,0
30.4,79.0,37.0,30.9,33.8,21.4,37.3,66.5,185.1,223.0,370.9,223.0,102.0,31.9,17.3,1002.0,1343.0,0
27.9,67.0,56.0,26.6,36.5,55.1,64.7,117.9,294.1,240.4,427.1,241.8,77.1,55.3,37.9,1203.3,1674.2,1
32.5,78.0,45.0,13.1,36.0,55.6,65.9,63.0,220.1,332.6,361.0,254.1,94.8,41.4,41.6,1167.6,1579.2,1
26.3,74.0,43.0,28.2,11.8,15.3,55.0,81.3,225.4,317.7,407.0,224.7,96.9,62.8,30.6,1174.8,1556.6,1
25.8,68.0,28.0,0.0,0.0,0.0,0.0,36.6,163.3,299.4,222.3,156.6,104.2,0.0,0.0,841.6,982.4,0
29.5,72.0,28.0,0.0,0.0,0.0,32.0,64.1,212.3,400.1,308.3,222.3,70.1,0.0,1.4,1143.0,1310.7,0
31.3,78.0,40.0,4.7,25.7,26.6,35.8,80.3,270.9,328.7,380.0,215.4,143.8,49.0,29.0,1194.9,1589.8,1
32.7,75.0,39.0,25.5,24.9,33.7,41.6,38.8,279.0,349.9,242.0,183.1,99.5,35.0,23.6,1054.0,1376.5,1
28.0,78.0,33.0,15.8,8.2,17.7,34.7,64.8,226.8,251.3,261.6,191.7,80.1,33.7,14.6,931.3,1201.0,0
31.4,86.0,39.0,41.4,34.3,54.8,61.1,78.8,347.0,384.3,419.0,149.6,156.7,60.9,41.5,1299.9,1829.4,1
28.9,65.0,51.0,29.7,4.6,10.4,54.7,75.2,252.1,282.0,237.0,195.4,104.5,20.5,32.3,966.6,1298.5,0
28.6,84.0,44.0,52.9,56.6,62.8,59.3,131.5,249.5,347.1,245.0,263.8,106.7,82.2,34.4,1105.4,1691.8,1
30.9,75.0,,13.9,0.0,2.4,4.8,21.2,258.4,289.5,364.6,201.3,87.8,26.7,11.0,1113.8,1281.7,0
30.4,69.0,37.0,0.0,28.6,9.3,22.4,41.2,355.2,359.2,346.6,255.6,69.9,33.5,0.2,1316.6,1521.8,1
25.5,66.0,32.0,0.0,0.0,0.0,1.8,30.5,250.0,203.0,286.7,159.8,11.9,0.0,0.0,899.5,943.7,0
32.2,73.0,35.0,0.0,3.0,1.7,67.9,54.8,232.4,165.4,279.7,214.3,105.8,27.4,12.5,891.9,1165.0,1
32.0,80.0,35.0,21.0,21.3,18.3,50.9,92.6,183.8,305.0,272.4,243.5,125.2,40.2,13.9,1004.6,1387.9,1
27.6,73.0,34.0,3.6,10.5,22.3,20.7,57.1,238.5,328.7,297.0,296.0,126.5,34.1,2.1,1160.2,1437.2,0
29.9,83.0,28.0,21.8,16.0,27.8,24.1,80.1,274.7,320.9,383.4,208.3,102.4,45.7,13.0,1187.4,1518.4,1
30.1,65.0,37.0,0.0,1.3,10.9,0.0,35.9,217.1,362.3,282.2,131.4,62.2,10.7,0.0,993.1,1114.0,0
29.6,74.0,34.0,12.8,3.0,18.0,15.5,67.4,161.2,329.0,408.5,231.0,103.7,4.6,4.4,1129.7,1359.0,1
27.8,66.0,15.0,0.0,0.0,0.0,0.0,26.6,154.2,217.2,178.9,225.0,52.2,0.0,0.0,775.3,854.1,0
27.5,76.0,54.0,65.4,36.8,37.9,85.3,88.6,373.2,203.7,322.1,218.7,164.2,69.9,65.6,1117.6,1731.3,1
28.9,79.0,47.0,39.7,27.4,46.5,75.7,112.8,366.1,323.0,295.6,265.0,116.1,49.9,29.0,1249.6,1746.7,1
31.6,71.0,35.0,0.0,1.9,9.7,25.7,59.0,199.2,359.7,215.1,243.3,73.9,22.9,10.4,1017.3,1220.7,0
30.2,58.0,38.0,0.0,0.0,6.3,0.0,55.7,261.8,251.3,245.9,210.6,36.9,0.0,0.0,969.6,1068.5,1
28.2,75.0,29.0,0.0,0.0,14.9,24.2,52.0,181.2,297.7,300.2,191.7,89.4,28.7,8.3,970.7,1188.2,0
30.7,77.0,52.0,58.7,59.7,69.2,60.6,109.4,369.0,367.1,352.2,200.4,83.1,44.1,44.5,1288.7,1818.0,1
22.7,76.0,53.0,44.1,59.2,59.4,87.0,100.6,304.9,280.5,447.3,227.7,140.8,58.7,47.4,1260.4,1857.7,1
31.5,81.0,39.0,27.7,32.5,32.1,49.9,85.3,329.4,364.6,334.1,237.8,121.9,50.1,29.2,1266.0,1694.7,1
25.2,68.0,46.0,12.4,4.8,24.4,35.2,76.4,166.9,409.4,357.9,242.1,105.8,43.7,15.8,1176.3,1494.8,1
28.2,78.0,39.0,31.3,24.1,35.0,19.0,91.3,307.9,310.2,304.4,225.6,104.1,41.9,18.9,1148.2,1513.7,1
26.5,81.0,27.0,9.3,8.8,8.2,28.3,40.6,255.2,237.9,382.9,178.5,123.9,33.2,12.7,1054.5,1319.5,0
26.2,63.0,35.0,0.0,0.0,0.0,15.4,69.1,277.3,276.4,399.5,195.4,82.2,0.1,0.0,1148.6,1315.3,0
31.6,76.0,39.0,34.5,18.6,26.1,28.4,39.0,316.5,182.7,327.0,244.9,81.0,35.8,22.6,1071.2,1357.3,1
28.0,71.0,34.0,0.0,0.0,24.3,12.2,42.5,249.8,316.4,218.6,203.3,61.5,17.2,0.0,988.1,1145.8,0
29.8,74.0,36.0,11.7,11.3,0.0,40.9,64.5,223.4,333.5,254.6,158.8,64.4,24.1,16.1,970.2,1203.2,0
28.9,76.0,37.0,22.8,15.5,36.7,19.9,80.8,305.5,413.1,309.0,194.4,106.4,12.4,15.2,1222.0,1531.6,1
30.0,71.0,37.0,0.0,11.3,4.2,39.3,93.1,248.3,290.0,308.1,234.3,56.6,12.4,11.9,1080.6,1309.4,1
29.2,70.0,38.0,10.0,12.1,0.0,19.8,24.0,203.2,325.7,321.7,129.0,108.3,24.1,17.9,979.6,1195.8,0
26.2,74.0,30.0,0.0,0.0,19.4,15.9,45.4,195.0,243.9,302.3,91.4,108.7,12.6,16.3,832.6,1051.0,0
31.2,67.0,32.0,0.0,2.0,3.1,0.0,1.3,152.6,262.4,264.2,241.7,41.8,1.9,0.0,920.8,970.9,0
27.9,67.0,28.0,0.0,0.0,1.1,6.1,37.2,198.5,185.1,219.7,189.6,52.0,0.0,0.0,792.9,889.4,0
25.6,78.0,46.0,43.7,28.3,53.2,87.7,98.6,343.8,321.5,336.5,250.5,113.6,42.8,38.8,1252.3,1759.1,1
28.1,67.0,21.0,0.0,0.0,0.0,0.0,55.8,223.8,245.7,351.6,105.5,66.1,0.0,0.0,926.6,1048.5,0
32.3,78.0,47.0,46.9,36.5,52.6,49.6,97.4,255.9,353.0,374.2,258.2,155.2,51.3,29.8,1241.2,1760.5,1
30.9,77.0,49.0,43.4,47.0,46.8,75.0,117.3,330.7,299.0,347.4,238.8,74.3,56.5,36.5,1215.9,1712.6,1
28.2,64.0,36.0,0.0,0.0,0.0,5.6,56.1,188.6,289.4,324.1,103.1,56.4,9.1,0.0,905.2,1032.5,0
28.2,70.0,17.0,0.0,0.0,0.0,4.9,14.7,218.6,243.4,221.9,217.5,36.7,0.0,0.0,901.4,957.8,0
28.3,81.0,35.0,36.8,33.4,24.2,54.7,51.8,260.1,300.1,270.5,217.1,65.0,27.6,31.0,1047.9,1372.4,1
33.6,68.0,37.0,0.0,0.0,0.5,0.0,60.5,287.9,299.8,231.6,167.2,62.9,0.0,6.5,986.5,1116.9,0
29.8,71.0,30.0,0.0,0.0,0.0,2.0,19.2,152.3,291.4,261.7,162.0,79.7,40.2,0.0,867.4,1008.4,0
29.9,77.0,34.0,19.7,30.8,0.4,45.7,95.3,212.6,355.1,264.9,108.7,82.4,15.8,18.9,941.3,1250.5,1
31.3,79.0,50.0,41.2,44.7,56.0,69.4,99.4,202.5,335.4,392.7,259.3,84.0,56.4,51.0,1189.8,1691.9,1
29.5,72.0,43.0,12.0,15.9,7.7,27.3,98.5,250.3,293.6,267.0,216.4,166.5,40.8,27.9,1027.3,1424.0,1
28.4,70.0,31.0,0.0,0.0,1.1,6.0,39.0,305.2,277.8,222.0,169.9,75.3,12.9,0.0,974.9,1109.2,0
28.6,83.0,25.0,7.5,11.6,27.1,8.5,71.8,228.6,263.5,399.1,253.9,89.2,32.7,26.8,1145.1,1420.2,0
28.8,84.0,35.0,30.9,32.8,33.8,50.5,90.8,248.5,305.0,280.4,154.3,79.2,41.3,17.0,988.3,1364.5,0
28.9,80.0,36.0,26.5,33.3,48.4,71.1,78.7,317.5,441.5,308.5,182.7,106.1,42.5,19.0,1250.3,1675.9,1
30.6,75.0,42.0,32.0,16.2,16.8,54.1,70.7,328.2,264.6,325.6,171.1,95.3,40.1,25.6,1089.5,1440.4,1
29.1,69.0,34.0,1.0,0.0,15.7,43.1,59.6,236.9,275.1,205.9,169.3,24.6,8.1,5.2,887.1,1044.4,0
30.6,69.0,42.0,9.7,17.8,25.0,41.8,47.7,293.9,283.0,357.9,199.2,59.4,29.1,0.0,1133.9,1364.4,1
28.8,77.0,53.0,47.0,59.7,38.4,80.9,79.4,234.4,328.8,360.6,253.0,143.5,76.3,51.4,1176.6,1753.2,1
29.2,77.0,45.0,38.3,24.6,68.3,77.9,114.1,355.0,309.3,399.6,203.6,157.8,48.9,43.5,1267.5,1840.9,1
24.6,82.0,38.0,42.8,44.3,39.0,57.1,102.1,395.8,344.4,268.2,178.1,116.8,47.4,43.6,1186.5,1679.5,1
31.0,78.0,37.0,23.0,25.3,20.2,39.8,78.3,295.7,214.4,302.7,282.9,124.6,49.8,19.4,1095.7,1476.1,1
29.8,65.0,35.0,0.0,1.5,0.0,22.2,78.1,120.2,347.0,267.1,283.3,60.9,16.3,0.0,1017.6,1196.7,0
31.2,80.0,47.0,36.5,46.8,49.2,81.8,94.0,258.7,377.4,334.7,235.8,117.2,78.4,42.5,1206.6,1753.1,1
22.6,68.0,33.0,0.0,0.0,0.0,7.0,74.3,271.5,213.2,183.4,143.7,95.1,0.0,0.0,811.9,988.3,0
33.6,72.0,38.0,15.9,12.4,18.6,21.9,69.1,232.4,169.5,292.0,262.0,127.2,36.5,5.3,955.9,,0
28.7,76.0,38.0,24.0,30.9,23.4,41.1,53.9,334.4,255.8,211.7,139.3,126.9,41.6,15.3,941.1,1298.2,1
31.4,86.0,,38.8,30.1,47.5,64.2,126.2,311.5,314.6,330.0,204.1,82.5,38.6,40.7,1160.3,1628.8,1
26.7,93.0,27.0,36.0,36.9,40.1,66.6,111.8,243.1,486.8,188.5,190.7,110.3,55.0,41.1,1109.2,1607.0,1
30.3,78.0,41.0,40.5,30.8,16.9,32.1,81.8,276.0,356.8,196.8,162.0,111.1,56.8,36.1,991.6,1397.7,0
26.7,73.0,38.0,8.9,0.0,18.3,55.7,82.3,208.6,199.3,335.3,185.2,81.3,17.9,17.5,928.5,1210.4,0
27.6,77.0,42.0,36.4,45.2,12.1,41.1,75.7,263.8,282.4,272.1,174.9,113.5,49.1,37.4,993.2,1403.8,1
33.2,79.0,34.0,18.5,14.6,29.3,35.6,90.4,233.3,310.6,236.5,204.4,114.3,44.3,28.8,984.8,1360.6,0
28.6,72.0,48.0,23.7,35.6,25.8,37.8,35.8,338.2,338.8,377.3,214.8,128.7,30.7,17.7,1269.2,1605.0,1
29.5,85.0,31.0,31.3,28.9,35.2,79.0,61.2,388.0,242.7,320.6,183.6,143.7,39.9,22.8,1134.9,1577.0,1
30.9,75.0,52.0,45.7,55.5,62.5,65.3,117.0,208.7,329.3,368.0,210.7,109.2,61.0,43.5,1116.7,1676.4,1
30.1,77.0,24.0,0.0,2.6,0.0,6.2,46.4,135.6,248.3,261.8,171.0,37.3,1.8,0.0,816.7,911.1,0
29.3,78.0,41.0,29.9,30.3,46.8,59.6,88.4,260.7,258.0,459.6,250.6,113.2,33.7,26.8,1229.0,1657.5,1
29.8,77.0,42.0,28.5,24.7,31.5,58.0,56.9,190.3,339.4,268.7,207.1,150.9,42.2,39.1,1005.5,1437.2,0
34.3,79.0,32.0,34.3,24.6,39.7,32.9,107.2,262.7,356.6,391.4,237.3,78.3,39.8,34.0,1248.1,1638.9,1
28.9,70.0,41.0,21.1,0.0,14.9,41.7,90.4,297.8,357.1,283.0,223.0,103.8,34.3,16.1,1160.9,1483.2,1
29.4,71.0,48.0,32.2,34.6,25.0,36.5,77.4,353.6,355.9,205.4,237.1,118.8,31.1,30.1,1152.0,1537.6,0
31.3,67.0,20.0,0.0,0.0,0.0,0.0,14.1,223.3,232.4,270.2,214.7,47.0,0.0,0.0,940.5,1001.6,0
31.4,77.0,42.0,36.9,41.8,31.4,24.7,104.4,263.2,366.7,322.1,163.4,104.0,33.8,16.9,1115.3,1509.1,1
31.6,79.0,18.0,0.0,0.0,0.0,0.0,84.6,126.2,303.5,204.0,153.7,41.9,0.0,0.0,787.5,914.0,0
30.4,77.0,30.0,7.4,15.4,9.4,48.9,81.3,253.6,310.2,228.7,271.5,25.2,17.8,18.0,1064.1,1287.5,0
26.5,84.0,51.0,58.0,64.1,67.0,100.1,158.8,309.3,318.7,334.0,233.8,107.6,88.9,58.3,1195.8,1898.5,1
32.6,74.0,33.0,5.4,0.0,26.4,26.8,42.6,286.1,271.2,301.3,64.3,71.2,28.9,0.0,922.9,1124.2,0
26.5,78.0,29.0,0.0,3.7,0.0,47.6,46.2,213.6,307.0,139.3,183.5,110.0,22.6,9.1,843.4,1082.6,0
29.7,67.0,36.0,0.0,4.4,3.2,14.1,27.2,217.1,437.4,332.1,187.1,68.4,6.0,0.0,1173.6,1296.9,1
27.3,72.0,55.0,37.3,45.5,54.4,58.3,105.0,204.9,354.3,287.5,108.4,103.2,51.5,36.9,955.1,1447.4,0
28.9,78.0,23.0,9.5,9.2,5.7,17.5,55.3,115.8,255.1,194.6,241.8,49.5,13.1,16.6,807.3,983.8,0
29.7,79.0,30.0,11.8,17.8,31.7,30.1,63.6,195.6,256.7,341.2,164.5,103.0,13.8,10.8,958.0,1240.5,0
29.7,72.0,50.0,22.7,27.5,38.5,49.6,103.4,190.8,297.7,305.8,232.0,141.2,43.0,26.0,1026.3,1478.1,0
29.9,74.0,53.0,41.6,38.6,47.2,75.7,121.6,305.5,467.6,387.5,216.8,143.6,54.4,44.3,1377.5,1944.5,1
32.6,65.0,37.0,0.0,0.0,6.3,15.2,17.9,209.9,264.4,293.8,120.4,83.6,0.0,3.7,888.6,1015.2,0
30.0,72.0,28.0,0.0,0.0,0.6,21.1,35.7,208.0,342.0,267.5,129.4,30.7,0.0,0.0,946.9,1035.1,0
28.5,79.0,55.0,58.9,73.0,59.7,89.0,128.0,247.5,329.0,322.7,199.5,122.8,76.5,63.5,1098.8,,1
31.1,77.0,51.0,52.7,51.5,57.2,69.7,90.6,112.2,355.7,348.0,278.9,168.7,60.1,41.0,1094.7,1686.2,0
31.6,77.0,43.0,24.3,43.4,31.1,39.0,69.6,358.6,373.1,281.6,209.0,133.6,41.9,45.5,1222.2,1650.6,1
26.3,74.0,32.0,4.5,0.0,5.1,8.0,79.6,194.2,264.9,229.8,165.7,40.8,8.3,11.7,854.5,1012.4,0
30.3,74.0,38.0,4.1,28.0,16.7,36.8,44.2,237.3,271.5,325.4,157.9,88.6,48.9,26.4,992.2,1285.8,0
30.5,70.0,37.0,10.0,25.3,24.9,22.3,53.4,169.4,398.9,271.0,243.2,88.5,9.3,10.3,1082.6,1326.6,1
28.3,78.0,41.0,33.4,21.6,4.0,50.2,90.8,327.7,383.3,306.1,280.1,85.1,47.2,38.8,1297.2,1668.3,1
32.0,,50.0,47.2,52.4,54.2,63.0,86.7,296.1,385.6,381.4,281.5,60.5,52.3,39.2,1344.6,1800.1,1
28.7,77.0,45.0,34.2,37.2,41.5,85.2,104.9,233.7,376.4,302.6,241.4,111.7,49.6,33.3,1154.1,1651.7,1
29.3,71.0,29.0,0.0,0.0,0.0,0.0,35.8,215.6,314.8,268.1,190.2,47.5,12.7,6.0,988.7,1090.7,1
28.6,61.0,49.0,19.0,13.1,16.3,2.3,89.4,343.5,422.3,246.4,136.5,61.6,4.8,21.7,1148.7,1376.9,1
29.0,81.0,41.0,33.5,45.5,47.6,59.8,88.3,276.8,333.4,335.8,209.7,101.9,50.7,29.6,1155.7,1612.6,1
26.6,71.0,43.0,18.5,15.6,30.3,32.9,85.8,252.4,347.0,312.7,171.6,89.1,46.7,22.4,1083.8,1425.0,1
25.8,69.0,50.0,16.9,37.9,6.1,49.4,95.5,218.8,233.5,352.8,128.5,100.4,61.7,25.2,933.7,1326.8,0
32.5,,29.0,0.7,0.0,28.3,34.6,50.0,148.4,253.1,249.0,240.2,60.5,21.0,5.0,890.7,1090.8,0
27.1,72.0,38.0,11.4,1.6,10.2,46.0,24.5,246.8,233.6,259.0,164.3,80.1,26.1,15.9,903.7,1119.5,0
26.8,80.0,34.0,29.8,25.1,34.9,22.9,83.2,283.9,392.4,341.9,259.8,52.1,62.5,33.1,1278.1,1621.8,1
24.3,78.0,25.0,0.0,3.6,14.8,13.7,56.8,305.9,142.2,290.0,225.1,83.2,29.0,7.0,963.2,1171.4,0
27.6,78.0,41.0,27.3,26.5,27.4,54.3,95.3,150.5,300.1,251.6,239.3,32.8,36.8,29.6,941.5,1271.6,0
26.1,66.0,58.0,30.1,42.9,47.0,62.6,83.9,216.5,148.8,384.2,246.0,101.2,41.0,40.5,995.5,1444.7,1
32.6,81.0,23.0,0.0,10.6,6.5,49.7,49.8,216.5,248.5,179.9,160.7,101.4,29.9,3.5,805.6,1057.1,0
31.2,76.0,38.0,21.8,29.3,5.7,50.9,114.6,264.2,284.9,339.9,288.0,67.9,22.3,25.7,1177.0,1515.1,1
27.5,72.0,43.0,7.6,21.6,38.3,38.9,45.2,256.6,397.7,221.2,206.5,112.5,47.7,33.8,1082.1,1427.6,0
34.0,75.0,39.0,29.2,26.8,18.2,28.3,88.7,257.3,337.8,403.4,217.6,122.9,38.0,5.4,1216.1,1573.7,1
31.2,63.0,,0.0,0.0,0.0,2.2,32.5,256.4,234.0,174.4,144.8,0.0,10.2,0.0,809.7,854.6,0
28.3,76.0,28.0,7.2,20.8,4.4,14.3,49.7,196.7,360.4,343.2,144.5,72.6,13.3,0.0,1044.8,1227.1,0
23.5,68.0,40.0,0.0,1.9,15.1,33.3,54.1,301.8,301.5,275.7,211.9,8.5,12.8,18.2,1090.8,1234.7,0
34.0,66.0,32.0,0.0,6.4,0.0,9.7,25.5,255.4,283.9,240.3,181.4,58.6,19.1,0.0,961.0,1080.5,0
25.9,65.0,20.0,0.0,0.0,0.0,0.0,29.2,190.2,185.6,248.6,112.3,37.6,0.0,0.0,736.7,803.5,0
25.4,81.0,48.0,51.5,40.4,42.0,63.2,131.2,381.4,284.0,360.1,168.7,61.3,58.5,57.0,1194.2,1699.2,1
